"SP","Ribeirão Preto","Nucleo de Saude da Familia I Ribeirao Preto","Centro de Saúde/unidade Básica","2086956"
"SP","Ribeirão Preto","Nucleo de Saude da Familia V Ribeirao Preto","Centro de Saúde/unidade Básica","2087014"
"SP","Ribeirão Preto","UBS Dr Waldemar Barnsley Pessoa Parque Ribeirao","Centro de Saúde/unidade Básica","2064448"
"SP","Ribeirão Preto","UBS Alexander Fleming Simioni","Centro de Saúde/unidade Básica","2064413"
"SP","Ribeirão Preto","Nucleo de Saude da Familia III Ribeirao Preto","Centro de Saúde/unidade Básica","2086999"
"SP","Ribeirão Preto","UBS Ernesto Che Guevara Casa Grande","Centro de Saúde/unidade Básica","2061147"
"SP","Ribeirão Preto","UBS Dr Alvaro Panazolo Vila Albertina","Centro de Saúde/unidade Básica","2052717"
"SP","Ribeirão Preto","UBS Paulo P Mello Jardim Zara Ribeirao Preto","Centro de Saúde/unidade Básica","2044269"
"SP","Ribeirão Preto","UBS Mamoro Kobayashi Bonfim Paulista","Centro de Saúde/unidade Básica","2064421"
"SP","Ribeirão Preto","UBS Carlos Chagas Vila Abranches","Centro de Saúde/unidade Básica","2049791"
"SP","Ribeirão Preto","UBS Oswaldo Cruz Vila Mariana","Centro de Saúde/unidade Básica","2052369"
"SP","Ribeirão Preto","UBS Dr Rubens Issa Halak Jardim Juliana","Centro de Saúde/unidade Básica","2040166"
"SP","Ribeirão Preto","UBS Nelson Barrionovo Ami Ribeirao Preto","Centro de Saúde/unidade Básica","2044285"
"SP","Ribeirão Preto","UBS Dr Rubens Lisandro Nicoletti Jose Sampaio","Centro de Saúde/unidade Básica","2049848"
"SP","Ribeirão Preto","UBS Prf Aymar Batista Prado Dom Mielle","Centro de Saúde/unidade Básica","2070588"
"SP","Ribeirão Preto","Nucleo de Saude da Familia IV Ribeirao Preto","Centro de Saúde/unidade Básica","2087022"
"SP","Ribeirão Preto","UBS Jose Ribeiro Ferreira Sao Jose","Centro de Saúde/unidade Básica","2049856"
"SP","Ribeirão Preto","UBS Dr Alberto Teixeira Andrade Vila Recreio","Centro de Saúde/unidade Básica","2050226"
"SP","Ribeirão Preto","UBS Phelipe Tinoco Cabral Adao do Carmo Leonel","Centro de Saúde/unidade Básica","2049805"
"SP","Ribeirão Preto","UBS Dr Jose Carlos Say Jardim Maria das Gracas","Centro de Saúde/unidade Básica","2062259"
"SP","Ribeirão Preto","UBS Dr Dr Sergio Botelho da Costa Mora Presdutra","Centro de Saúde/unidade Básica","2084740"
"SP","Ribeirão Preto","Centro de Referencia Dr Jose Roberto Campi","Centro de Saúde/unidade Básica","2717107"
"SP","Ribeirão Preto","UBS Albert Sabin Marincek","Centro de Saúde/unidade Básica","2084732"
"SP","Ribeirão Preto","Centro de Saude Escola Ipiranga","Centro de Saúde/unidade Básica","2086964"
"SP","Ribeirão Preto","Centro de Saude Escola Vila Tiberio","Centro de Saúde/unidade Básica","2075644"
"SP","Ribeirão Preto","Dr Movel de Ribeirao Preto","Unidade Móvel Terrestre","6898270"
"SP","Riversul","Pas Bairro Barra Alegre","Centro de Saúde/unidade Básica","2053101"
"SP","Riversul","USF Padilhas Riversul","Centro de Saúde/unidade Básica","2048809"
"SP","Riversul","Pronto Atendimento Municipal Riversul","Centro de Saúde/unidade Básica","2082489"
"SP","Rifaina","CS de Rifaina","Centro de Saúde/unidade Básica","2745631"
"SP","Rincão","PSF Taquaral Rincao","Posto de Saúde","2747510"
"SP","Rincão","Centro de Saude III Rincao","Centro de Saúde/unidade Básica","2060272"
"SP","Rinópolis","CS de Rinopolis","Centro de Saúde/unidade Básica","2056119"
"SP","Rinópolis","Unidade de Fisioterapia","Centro de Saúde/unidade Básica","2092875"
"SP","Rinópolis","USF I de Rinopolis","Centro de Saúde/unidade Básica","2819317"
"SP","Rinópolis","PSF Madre Savina Petrilli","Centro de Saúde/unidade Básica","6432557"
"SP","Rio Claro","Centro de Ressocializacao Dr Luis Gonzaga de Arruda Campos","Centro de Saúde/unidade Básica","5115205"
"SP","Rio Claro","Centro de Ressocializacao Feminino de Rio Claro","Centro de Saúde/unidade Básica","3005313"
"SP","Rio Claro","UBS PSF Dr Gilson Giovanni","Centro de Saúde/unidade Básica","2033186"
"SP","Rio Claro","UBS Dr Mario Fittipaldi","Centro de Saúde/unidade Básica","2030462"
"SP","Rio Claro","UBS PSF Dr Dirceu Ferreira Penteado","Centro de Saúde/unidade Básica","3347087"
"SP","Rio Claro","UBS Orestes Armando Giovanni","Centro de Saúde/unidade Básica","2031922"
"SP","Rio Claro","UBS PSF Celia Ap Ceccato da Silva","Centro de Saúde/unidade Básica","2055902"
"SP","Rio Claro","UBS da Assistencia","Centro de Saúde/unidade Básica","2055821"
"SP","Rio Claro","UBS PSF de Ajapi","Centro de Saúde/unidade Básica","2049163"
"SP","Rio Claro","UBS PSF Pque Mae Preta","Centro de Saúde/unidade Básica","2085097"
"SP","Rio Claro","UBS PSF Benjamin de Castro","Centro de Saúde/unidade Básica","3355519"
"SP","Rio Claro","UBS Dr Antonio Raphael Minervino Santomauro","Centro de Saúde/unidade Básica","2074494"
"SP","Rio Claro","UBS Dr Nicolino Mazziotti Jardim Cervezao","Centro de Saúde/unidade Básica","2071940"
"SP","Rio Claro","UBS Dr Silvio Arnaldo Piva","Centro de Saúde/unidade Básica","2060825"
"SP","Rio Claro","UBS PSF Dr Moacir de Oliveira Camargo","Centro de Saúde/unidade Básica","5870755"
"SP","Rio Claro","UBS PSF Dr Celestino Donato","Centro de Saúde/unidade Básica","5733022"
"SP","Rio Claro","UBS PSF Dr Oswaldo Akamine","Centro de Saúde/unidade Básica","5981921"
"SP","Rio das Pedras","Centro de Saude II Mario Gobatto de Rio das Pedras","Centro de Saúde/unidade Básica","2053691"
"SP","Rio das Pedras","Vigilancia Epidemiologica de Rio das Pedras","Centro de Saúde/unidade Básica","2035324"
"SP","Rio Grande da Serra","USF Parque America","Centro de Saúde/unidade Básica","2748126"
"SP","Rio Grande da Serra","UBS Santa Tereza","Centro de Saúde/unidade Básica","2748142"
"SP","Rio Grande da Serra","Casmi Centro Atendimento Saude da Mulher e Infancia","Centro de Saúde/unidade Básica","3568172"
"SP","Rio Grande da Serra","UBS Pref Carlos Jose Carlson","Centro de Saúde/unidade Básica","2748134"
"SP","Rio Grande da Serra","USF Raimundo da Matta","Centro de Saúde/unidade Básica","2748096"
"SP","Rio Grande da Serra","USF Vila Lopes","Centro de Saúde/unidade Básica","2748118"
"SP","Riolândia","Penitenciaria Joao Batista de Santana de Riolandia","Centro de Saúde/unidade Básica","2824876"
"SP","Riolândia","CS de Riolandia","Centro de Saúde/unidade Básica","2052814"
"SP","Rosana","USF Renascer","Posto de Saúde","2779544"
"SP","Rosana","USF Setor III","Posto de Saúde","2779552"
"SP","Rosana","Pas Bairro 68 de Rosana","Posto de Saúde","2750716"
"SP","Rosana","Pas Santa Marina","Posto de Saúde","2750759"
"SP","Rosana","PSF IV Vila Aurea","Posto de Saúde","5570735"
"SP","Rosana","PSF V Primavera Sul","Posto de Saúde","5570743"
"SP","Rosana","PSF VI Primavera Oeste","Posto de Saúde","5573548"
"SP","Rosana","PSF VII Assentamento Nova Pontal","Posto de Saúde","5570751"
"SP","Rosana","CS de Rosana","Centro de Saúde/unidade Básica","2750465"
"SP","Roseira","PSF Roseira Velha","Centro de Saúde/unidade Básica","5415500"
"SP","Roseira","PSF Barretinho","Centro de Saúde/unidade Básica","5491991"
"SP","Roseira","PSF Pedro Leme","Centro de Saúde/unidade Básica","5491983"
"SP","Rubiácea","UBS I Caramuru Rubiacea","Centro de Saúde/unidade Básica","2054701"
"SP","Rubiácea","UBS III de Rubiacea","Centro de Saúde/unidade Básica","2046040"
"SP","Rubinéia","CS de Rubineia","Centro de Saúde/unidade Básica","2034867"
"SP","Rubinéia","Pas Esmeralda Rubineia","Centro de Saúde/unidade Básica","2075172"
"SP","Sabino","CS III de Sabino","Centro de Saúde/unidade Básica","2790467"
"SP","Sagres","USF de Sagres","Centro de Saúde/unidade Básica","2092743"
"SP","Sales","CS de Sales","Centro de Saúde/unidade Básica","2034522"
"SP","Sales Oliveira","Centro de Saude III Sales Oliveira","Centro de Saúde/unidade Básica","2745658"
"SP","Sales Oliveira","Programa Saude da Familia I Sales Oliveira","Centro de Saúde/unidade Básica","2068710"
"SP","Sales Oliveira","Programa Saude da Familia II Sales Oliveira","Centro de Saúde/unidade Básica","5325749"
"SP","Salesópolis","CS II Nossa Senhora do Remedio","Centro de Saúde/unidade Básica","2072289"
"SP","Salesópolis","CS II de Salesopolis","Centro de Saúde/unidade Básica","2033119"
"SP","Salmourão","Centro de Saude de Salmourao","Centro de Saúde/unidade Básica","2032074"
"SP","Saltinho","Unidade Mista de Saude de Saltinho","Centro de Saúde/unidade Básica","2748738"
"SP","Salto","Clinica Salto Saude Bela Vista","Centro de Saúde/unidade Básica","2026872"
"SP","Salto","UBS Jd Saltense","Centro de Saúde/unidade Básica","2040034"
"SP","Salto","Centro de Saude II","Centro de Saúde/unidade Básica","2049651"
"SP","Salto","Clinica Salto Saude Nacoes","Centro de Saúde/unidade Básica","2055155"
"SP","Salto","Clinica Salto Saude Santa Cruz","Centro de Saúde/unidade Básica","2049473"
"SP","Salto","UBS Jd Donalisio","Centro de Saúde/unidade Básica","2059584"
"SP","Salto","UBS Salto de Sao Jose","Centro de Saúde/unidade Básica","2052180"
"SP","Salto","UBS Cecap","Centro de Saúde/unidade Básica","2049481"
"SP","Salto","UBS Jd Marilia","Centro de Saúde/unidade Básica","2055163"
"SP","Salto","Atendimento Domiciliar","Unidade Móvel Terrestre","5675812"
"SP","Salto de Pirapora","PSF Paulistano Salto de Pirapora","Centro de Saúde/unidade Básica","2059525"
"SP","Salto de Pirapora","PSF Barra Salto de Pirapora","Centro de Saúde/unidade Básica","2055651"
"SP","Salto de Pirapora","PSF Primavera Salto de Pirapora","Centro de Saúde/unidade Básica","2030071"
"SP","Salto de Pirapora","PSF Centro Salto de Pirapora","Centro de Saúde/unidade Básica","2055643"
"SP","Salto de Pirapora","PSF Maria Jose Salto de Pirapora","Centro de Saúde/unidade Básica","2077825"
"SP","Salto de Pirapora","PSF Campo Largo Salto de Pirapora","Centro de Saúde/unidade Básica","2061821"
"SP","Salto de Pirapora","Posto de Atendimento Medico Salto de Pirapora","Centro de Saúde/unidade Básica","2063042"
"SP","Salto de Pirapora","PSF Silva Barros Salto de Pirapora","Centro de Saúde/unidade Básica","2749254"
"SP","Salto Grande","Unidade Basica de Saude Cidinha Leite","Centro de Saúde/unidade Básica","2034182"
"SP","Salto Grande","USF Teresa Marcomini","Centro de Saúde/unidade Básica","6871909"
"SP","Sandovalina","Unidade Basica de Saude II Sandovalina","Centro de Saúde/unidade Básica","2751259"
"SP","Sandovalina","Pas Bom Pastor","Centro de Saúde/unidade Básica","2750724"
"SP","Santa Adélia","Unidade Basica de Saude Jonas Goulart da Silva Ururai","Posto de Saúde","2716569"
"SP","Santa Adélia","Unidade Basica de Saude Joao Nappi Santa Rosa","Posto de Saúde","2716542"
"SP","Santa Adélia","Unidade Basica de Saude Tereza Alves Rizzo Botelho","Posto de Saúde","2716526"
"SP","Santa Adélia","Centro de Saude II Dr Benedito de Oliveira Bicudo","Centro de Saúde/unidade Básica","2716216"
"SP","Santa Adélia","Unidade Basica de Saude Carlos Palma Cohab","Centro de Saúde/unidade Básica","2716518"
"SP","Santa Adélia","Unidade Basica de Saude Rua Tiradentes","Centro de Saúde/unidade Básica","6670768"
"SP","Santa Albertina","CS de Santa Albertina","Centro de Saúde/unidade Básica","2716232"
"SP","Santa Bárbara D'oeste","Posto Medico Sao Francisco","Centro de Saúde/unidade Básica","2050900"
"SP","Santa Bárbara D'oeste","Posto Medico Cidade Nova","Centro de Saúde/unidade Básica","2075059"
"SP","Santa Bárbara D'oeste","Posto Medico Esmeralda","Centro de Saúde/unidade Básica","2071436"
"SP","Santa Bárbara D'oeste","Posto Medico Orquideas Laranjeiras","Centro de Saúde/unidade Básica","2050927"
"SP","Santa Bárbara D'oeste","Posto Medico Europa","Centro de Saúde/unidade Básica","2071975"
"SP","Santa Bárbara D'oeste","Posto Medico Sao Fernando","Centro de Saúde/unidade Básica","2085593"
"SP","Santa Bárbara D'oeste","Posto Medico Romano","Centro de Saúde/unidade Básica","3000699"
"SP","Santa Bárbara D'oeste","Posto Medico 31 de Marco","Centro de Saúde/unidade Básica","2035944"
"SP","Santa Bárbara D'oeste","Centro de Saude II","Centro de Saúde/unidade Básica","2039605"
"SP","Santa Bárbara D'oeste","Posto Medico Cruzeiro do Sul","Centro de Saúde/unidade Básica","2062747"
"SP","Santa Bárbara D'oeste","Posto Medico Mollon","Centro de Saúde/unidade Básica","2075121"
"SP","Santa Bárbara D'oeste","Unidade Basica de Saude Jardim Vista Alegre","Centro de Saúde/unidade Básica","5325633"
"SP","Santa Branca","Posto de Saude 01 de Santa Branca","Centro de Saúde/unidade Básica","2091232"
"SP","Santa Branca","Postinho do Costao Santa Branca","Centro de Saúde/unidade Básica","2055066"
"SP","Santa Branca","Postinho do Monos Santa Branca","Centro de Saúde/unidade Básica","2748002"
"SP","Santa Branca","Posto de Saude 02 de Santa Branca","Centro de Saúde/unidade Básica","2065703"
"SP","Santa Branca","Postinho do Jacare Santa Branca","Centro de Saúde/unidade Básica","2055074"
"SP","Santa Branca","Posto de Saude 03 de Santa Branca","Centro de Saúde/unidade Básica","2091240"
"SP","Santa Branca","CS II de Santa Branca Benedito Marcondes","Centro de Saúde/unidade Básica","2039109"
"SP","Santa Branca","Posto de Saude 04 de Santa Branca","Centro de Saúde/unidade Básica","2091259"
"SP","Santa Branca","Postinho do Serrote Santa Branca","Centro de Saúde/unidade Básica","2091224"
"SP","Santa Clara D'oeste","CS de Santa Clara Doeste","Centro de Saúde/unidade Básica","2028603"
"SP","Santa Cruz da Conceição","P de Saude Paraiso Angela M R Capodifoglio","Posto de Saúde","2090112"
"SP","Santa Cruz da Conceição","Centro Saude III Dr Jose Tadeu Mourao","Centro de Saúde/unidade Básica","2748355"
"SP","Santa Cruz da Conceição","Programa Saude da Familia","Centro de Saúde/unidade Básica","8002282"
"SP","Santa Cruz da Esperança","Pas Jose Messias de Araujosanta Cruz da Esperanca","Centro de Saúde/unidade Básica","2075237"
"SP","Santa Cruz das Palmeiras","Posto de Atendimento Ambulatorial M P V Pedra Scpalmeiras","Centro de Saúde/unidade Básica","2060582"
"SP","Santa Cruz das Palmeiras","U B S Dr Mendes Santa Cruz das Palmeiras","Centro de Saúde/unidade Básica","2031795"
"SP","Santa Cruz do Rio Pardo","USF Caporanga Scrpardo","Centro de Saúde/unidade Básica","2074613"
"SP","Santa Cruz do Rio Pardo","UBS Dr Waldomiro Ferreira Neves Scrpardo","Centro de Saúde/unidade Básica","2074400"
"SP","Santa Cruz do Rio Pardo","USF Dr Samuel Martins Figueira Scrpardo","Centro de Saúde/unidade Básica","2029715"
"SP","Santa Cruz do Rio Pardo","USF Dr Aparecido Rodrigues Mouco Scrpardo","Centro de Saúde/unidade Básica","2074419"
"SP","Santa Cruz do Rio Pardo","UBS Dr Abelardo Pinheiro Guimaraes Scrpardo","Centro de Saúde/unidade Básica","2044706"
"SP","Santa Ernestina","Centro de Saude III Santa Ernestina","Centro de Saúde/unidade Básica","2088444"
"SP","Santa Fé do Sul","Esf Treze de Maio Santa Fe do Sul","Centro de Saúde/unidade Básica","2055112"
"SP","Santa Fé do Sul","Esf Centro IV Santa Fe do Sul","Centro de Saúde/unidade Básica","2032147"
"SP","Santa Fé do Sul","Esf Vila Mariana Santa Fe do Sul","Centro de Saúde/unidade Básica","2051907"
"SP","Santa Fé do Sul","Esf Bela Vista Santa Fe do Sul","Centro de Saúde/unidade Básica","2051915"
"SP","Santa Fé do Sul","Esf Centro II Santa Fe do Sul","Centro de Saúde/unidade Básica","2032384"
"SP","Santa Fé do Sul","Esf Orestes Borges Santa Fe do Sul","Centro de Saúde/unidade Básica","2032988"
"SP","Santa Fé do Sul","Esf Centro III Santa Fe do Sul","Centro de Saúde/unidade Básica","2811642"
"SP","Santa Fé do Sul","Esf Centro I Santa Fe do Sul","Centro de Saúde/unidade Básica","2057379"
"SP","Santa Gertrudes","PSF Jardim Parque Industrial","Centro de Saúde/unidade Básica","3003531"
"SP","Santa Gertrudes","PSF Bom Sucesso Sta Gertrudes","Centro de Saúde/unidade Básica","3003558"
"SP","Santa Gertrudes","Centro Saude Sta Gertrudes","Centro de Saúde/unidade Básica","2785307"
"SP","Santa Gertrudes","PSF Jequitibas","Centro de Saúde/unidade Básica","5020573"
"SP","Santa Gertrudes","UBS PSF Sao Joaquim","Centro de Saúde/unidade Básica","5784689"
"SP","Santa Gertrudes","PSF Jardim Sao Mauricio Santa Gertrudes","Centro de Saúde/unidade Básica","6681174"
"SP","Santa Isabel","Pacs Pouso Alegre Jaguari e Cafundo","Centro de Saúde/unidade Básica","2785145"
"SP","Santa Isabel","Esf Jardim Eldorado","Centro de Saúde/unidade Básica","2773880"
"SP","Santa Isabel","Esf Cachoeira","Centro de Saúde/unidade Básica","3339319"
"SP","Santa Isabel","CS II de Santa Isabel","Centro de Saúde/unidade Básica","2784866"
"SP","Santa Isabel","UBS III Pref Jose Raymundo Lobo Monte Negro","Centro de Saúde/unidade Básica","4049543"
"SP","Santa Isabel","Esf Vila Guilherme","Centro de Saúde/unidade Básica","3339289"
"SP","Santa Isabel","UBS II Dr Francisco Pedreira Ribeiro","Centro de Saúde/unidade Básica","4049535"
"SP","Santa Isabel","Esf Vila Nova","Centro de Saúde/unidade Básica","3339300"
"SP","Santa Isabel","Esf Ouro Fino","Centro de Saúde/unidade Básica","2718634"
"SP","Santa Isabel","Esf Jardim Novo Eden","Centro de Saúde/unidade Básica","2773899"
"SP","Santa Lúcia","Centro de Saude III Santa Lucia","Centro de Saúde/unidade Básica","2747502"
"SP","Santa Maria da Serra","Posto de Atendimento Medico Tereza Bregantini de Morais","Posto de Saúde","6706436"
"SP","Santa Maria da Serra","Csiii Amalia Gothardo Manesco Santa Maria da Serra","Centro de Saúde/unidade Básica","2748401"
"SP","Santa Mercedes","Pas Terra Nova Doeste","Posto de Saúde","2750694"
"SP","Santa Mercedes","Centro de Saude III Sarah Antonio de Souza","Centro de Saúde/unidade Básica","2065053"
"SP","Santana da Ponte Pensa","CS de Santana da Ponte Pensa","Centro de Saúde/unidade Básica","2038218"
"SP","Santana de Parnaíba","UBS IV Colinas da Anhanguera","Centro de Saúde/unidade Básica","2040859"
"SP","Santana de Parnaíba","Cis Fazendinha Centro Integrado de Saude Fazendinha","Centro de Saúde/unidade Básica","3522997"
"SP","Santana de Parnaíba","UBS do Bairro 120","Centro de Saúde/unidade Básica","2746557"
"SP","Santana de Parnaíba","UBS Dr Alvaro Ribeiro Ceo I","Centro de Saúde/unidade Básica","3005909"
"SP","Santana de Parnaíba","Usa Parque Santana","Centro de Saúde/unidade Básica","2746697"
"SP","Santana de Parnaíba","PSF Unidade Movel Amigos da Familia","Centro de Saúde/unidade Básica","2746433"
"SP","Santana de Parnaíba","USF Cururuquara Santana de Parnaiba","Centro de Saúde/unidade Básica","3916308"
"SP","Santana de Parnaíba","Usa Sao Pedro","Centro de Saúde/unidade Básica","2746840"
"SP","Santa Rita D'oeste","CS de Santa Rita Doeste","Centro de Saúde/unidade Básica","2077264"
"SP","Santa Rita do Passa Quatro","Caic Santa Rita do Passa Quatro","Centro de Saúde/unidade Básica","2747014"
"SP","Santa Rita do Passa Quatro","PSF Caic Santa Rita do Passa Quatro","Centro de Saúde/unidade Básica","2747669"
"SP","Santa Rita do Passa Quatro","Centro de Saude II Santa Rita do Passa Quatro","Centro de Saúde/unidade Básica","2774682"
"SP","Santa Rita do Passa Quatro","Pas Santa Cruz da Estrela Santa Rita do Passa Quatro","Centro de Saúde/unidade Básica","2747405"
"SP","Santa Rosa de Viterbo","Pacs Prefeitura Municipal de Santa Rosa de Viterbo","Posto de Saúde","6401333"
"SP","Santa Rosa de Viterbo","Ambulatorio Munic Paschoal Cagliari Sta Rosa de Viterbo","Centro de Saúde/unidade Básica","2746239"
"SP","Santa Rosa de Viterbo","CS III Dr Renato Palma Rocha Santa Rosa de Viterbo","Centro de Saúde/unidade Básica","2746255"
"SP","Santa Rosa de Viterbo","UBS do Povo de Santa Rosa de Viterbo","Centro de Saúde/unidade Básica","5192870"
"SP","Santa Salete","UBS de Santa Salete","Centro de Saúde/unidade Básica","2066955"
"SP","Santo Anastácio","Esf Multi Mistura","Centro de Saúde/unidade Básica","2053012"
"SP","Santo Anastácio","UBS II Doutor Orlando Bertolli","Centro de Saúde/unidade Básica","2030195"
"SP","Santo Anastácio","Esf Doutor Mituo Shibuya","Centro de Saúde/unidade Básica","2060426"
"SP","Santo Anastácio","Esf Saude e Paz","Centro de Saúde/unidade Básica","2750961"
"SP","Santo Anastácio","Esf Joana Sanches Ramires","Centro de Saúde/unidade Básica","6069932"
"SP","Santo André","Centro de Detencao Provisoria de Santo Andre","Centro de Saúde/unidade Básica","8015422"
"SP","Santo André","Unidade de Saude Bairro Paraiso","Centro de Saúde/unidade Básica","8605"
"SP","Santo André","Unidade de Saude Vila Luzita","Centro de Saúde/unidade Básica","8788"
"SP","Santo André","Unidade de Saude Jardim Irene","Centro de Saúde/unidade Básica","8699"
"SP","Santo André","Unidade de Saude Centreville","Centro de Saúde/unidade Básica","8761"
"SP","Santo André","Unidade de Saude Cidade Sao Jorge","Centro de Saúde/unidade Básica","8664"
"SP","Santo André","U S F Espirito Santo","Centro de Saúde/unidade Básica","3344703"
"SP","Santo André","U S F Valparaiso","Centro de Saúde/unidade Básica","3554570"
"SP","Santo André","Unidade de Saude Centro","Centro de Saúde/unidade Básica","8958"
"SP","Santo André","U S F Jardim Sorocaba","Centro de Saúde/unidade Básica","3043584"
"SP","Santo André","Unidade de Saude Jardim Alvorada","Centro de Saúde/unidade Básica","8826"
"SP","Santo André","P A Paranapiacaba USF Paranapiacaba","Centro de Saúde/unidade Básica","8524"
"SP","Santo André","Unidade de Saude Parque Novo Oratorio","Centro de Saúde/unidade Básica","8656"
"SP","Santo André","U S F Recreio da Borda do Campo","Centro de Saúde/unidade Básica","8885"
"SP","Santo André","Unidade de Saude Vila Palmares","Centro de Saúde/unidade Básica","8613"
"SP","Santo André","Unidade de Saude Campestre","Centro de Saúde/unidade Básica","8591"
"SP","Santo André","Unidade de Saude Capuava","Centro de Saúde/unidade Básica","2056836"
"SP","Santo André","Coas Centro de Orientacao e Apoio Sorologico","Centro de Saúde/unidade Básica","2074109"
"SP","Santo André","U S F Jardim Irene II","Centro de Saúde/unidade Básica","29181"
"SP","Santo André","Unidade de Saude Parque Joao Ramalho","Centro de Saúde/unidade Básica","8672"
"SP","Santo André","U S F Jardim Carla","Centro de Saúde/unidade Básica","8702"
"SP","Santo André","Unidade de Saude Jardim Bom Pastor","Centro de Saúde/unidade Básica","8567"
"SP","Santo André","Unidade de Saude Moises Fucks","Centro de Saúde/unidade Básica","8508"
"SP","Santo André","U S F Jardim Itapoan Ana Maria","Centro de Saúde/unidade Básica","8931"
"SP","Santo André","Unidade de Saude Vila Humaita","Centro de Saúde/unidade Básica","8648"
"SP","Santo André","U S F Vila Linda","Centro de Saúde/unidade Básica","8575"
"SP","Santo André","Unidade de Saude Vila Guiomar","Centro de Saúde/unidade Básica","2025329"
"SP","Santo André","Unidade de Saude Utinga","Centro de Saúde/unidade Básica","8532"
"SP","Santo André","Unidade de Saude Parque Andreense","Centro de Saúde/unidade Básica","8850"
"SP","Santo André","U S F Parque Miami","Centro de Saúde/unidade Básica","2065126"
"SP","Santo André","U S F Jardim Santo Andre","Centro de Saúde/unidade Básica","5085462"
"SP","Santo André","Unidade de Saude Vila Lucinda","Centro de Saúde/unidade Básica","8583"
"SP","Santo André","Unidade de Saude Parque das Nacoes","Centro de Saúde/unidade Básica","8621"
"SP","Santo André","Unidade de Saude Vila Helena","Centro de Saúde/unidade Básica","8680"
"SP","Santo André","U S F Jardim Santo Alberto","Centro de Saúde/unidade Básica","5380278"
"SP","Santo Antônio da Alegria","Programa Saude da Familia Joao Elias Meziara","Centro de Saúde/unidade Básica","2048191"
"SP","Santo Antônio da Alegria","Programa Saude da Familia Joaquim Aguiar","Centro de Saúde/unidade Básica","5905206"
"SP","Santo Antônio da Alegria","Unidade Basica de Saude de Santo Antonio da Alegria","Centro de Saúde/unidade Básica","6799663"
"SP","Santo Antônio de Posse","Unidade de Saude da Familia Atilio Bergo","Centro de Saúde/unidade Básica","2076276"
"SP","Santo Antônio de Posse","PSF Benedicto Alves Barbosa Sto Antonio de Posse","Centro de Saúde/unidade Básica","2750147"
"SP","Santo Antônio de Posse","Unidade de Saude da Familia Dr Jose Paulo Marum","Centro de Saúde/unidade Básica","2076284"
"SP","Santo Antônio de Posse","Unidade de Saude da Familia Recreio Campestre","Centro de Saúde/unidade Básica","5246849"
"SP","Santo Antônio do Aracanguá","Centro de Saude II de Santo Antonio do Aracangua","Centro de Saúde/unidade Básica","3198294"
"SP","Santo Antônio do Aracanguá","UBS II Major Prado Santo Antonio do Aracangua","Centro de Saúde/unidade Básica","2046830"
"SP","Santo Antônio do Aracanguá","UBS II Vicentinopolis Santo Antonio do Aracangua","Centro de Saúde/unidade Básica","2041138"
"SP","Santo Antônio do Jardim","Unidade Basica de Saude Farmaceutico Raul Costa Camara","Centro de Saúde/unidade Básica","2033836"
"SP","Santo Antônio do Pinhal","Pas Bairro Rio Preto do Meio","Posto de Saúde","2069725"
"SP","Santo Antônio do Pinhal","Pas Barreiro Renopolis","Posto de Saúde","2069709"
"SP","Santo Antônio do Pinhal","Pas Bairro Jose da Rosa","Posto de Saúde","2069695"
"SP","Santo Antônio do Pinhal","Pas Bairro Lageado","Posto de Saúde","6663850"
"SP","Santo Antônio do Pinhal","Pas Sertaozinho","Posto de Saúde","6804616"
"SP","Santo Antônio do Pinhal","Pas Programa Saude da Familia Centro","Posto de Saúde","6923690"
"SP","Santo Antônio do Pinhal","Centro de Saude","Centro de Saúde/unidade Básica","6923720"
"SP","Santo Antônio do Pinhal","Unidade de Pronto Atendimento Municipal","Pronto Atendimento","2069679"
"SP","Santo Expedito","Centro de Saude III Eulina Ramos Passos de Santo Expedito","Centro de Saúde/unidade Básica","2750392"
"SP","Santópolis do Aguapeí","CS III Santopolis do Aguapei","Centro de Saúde/unidade Básica","2029200"
"SP","Santos","Ceama Deputado Emilio Justo Santos","Centro de Saúde/unidade Básica","3976726"
"SP","Santos","Unidade de Saude da Familia Areia Branca","Posto de Saúde","5230233"
"SP","Santos","Seub de Saude da Vila Sao Jorge e Caneleira","Centro de Saúde/unidade Básica","2059738"
"SP","Santos","Seub de Saude do Bom Retiro","Centro de Saúde/unidade Básica","2062364"
"SP","Santos","Seub de Saude da Vila Mathias","Centro de Saúde/unidade Básica","2085712"
"SP","Santos","Seub de Saude do Campo Grande","Centro de Saúde/unidade Básica","2040204"
"SP","Santos","Seub de Saude Centro de Saude Martins Fontes","Centro de Saúde/unidade Básica","2029308"
"SP","Santos","Seub de Saude do Valongo","Centro de Saúde/unidade Básica","2043971"
"SP","Santos","Seub de Saude da Ponta da Praia","Centro de Saúde/unidade Básica","2034387"
"SP","Santos","Seub de Saude do Marape","Centro de Saúde/unidade Básica","2036460"
"SP","Santos","Seub de Saude do Jd Sao Manoel e Jd Piratininga","Centro de Saúde/unidade Básica","2055058"
"SP","Santos","Seub de Saude do Jose Menino Pompeia","Centro de Saúde/unidade Básica","2061171"
"SP","Santos","Seub de Saude Pronto Atendimento da Nova Cintra","Centro de Saúde/unidade Básica","2052466"
"SP","Santos","Seub de Saude do Embare","Centro de Saúde/unidade Básica","2052458"
"SP","Santos","Seub de Saude da Aparecida","Centro de Saúde/unidade Básica","2034840"
